id,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,name,DDF_target_value,DDF_custom_color
82650,11090,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulfentrazone,0.01,
82651,11091,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyriproxyfen,0.01,
82652,11093,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyroxsulam,0.01,
82653,11094,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulfotep,0.01,
82654,11095,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Quinalphos,0.01,
82655,11096,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulfoxaflor,0.01,
82656,11097,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Quinoclamine,0.01,
82657,11098,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulprofos,0.01,
82658,11099,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Quinoxyfen,0.01,
82659,11101,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Quintozene,0.01,
82660,11104,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tebuconazole,0.01,
82661,11111,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,rotenone,0.01,
82662,11112,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tebuthiuron,0.01,
82663,11113,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tecnazen,0.01,
82664,11114,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,S-421,0.01,
82665,11116,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sebutylazine,0.01,
82666,11126,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Terbumeton,0.01,
82667,11148,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triflumuron,0.01,
82668,11168,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tolclofos-methyl,0.01,
82669,11170,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tolylfluanid,0.01,
82670,11171,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tralkoxydim,0.01,
82671,11172,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Transfluthrin,0.01,
82672,11173,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triadimefon,0.01,
82673,11175,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triallate,0.01,
82674,11295,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"DDT-p,p",0.01,
82675,11323,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenvalerate/esfenvalerate,0.01,
82676,10503,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Benalaxyl,0.01,
82677,10504,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"2,4,6-Trichloroanisole",0.01,
82678,10509,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Benfuracarb,0.01,
82679,10522,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Alachlor,0.01,
82680,10565,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromine cycles,0.01,
82681,10570,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorobufam,0.01,
82682,10571,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"Chlordane, Cis-",0.01,
82683,10572,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromoxynil,0.01,
82684,10574,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromopropylate,0.01,
82685,10582,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorfenprop-methyl,0.01,
82686,10590,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chloridazon,0.01,
82687,10591,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Butralin,0.01,
82688,10600,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorpropylate,0.01,
82689,10614,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Carbophenothion-methyl,0.01,
82690,10624,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Clethodim,0.01,
82691,10627,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorobenzilate,0.01,
82692,10632,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Clethodim sulfoxide,0.01,
82693,10641,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dialifos,0.01,
82694,10647,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Crufomat,0.01,
82695,10648,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dicaphthon,0.01,
82696,10649,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyanazine,0.01,
82697,10653,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dichlofenthion,0.01,
82698,10660,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cycloate,0.01,
82699,10665,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyflumetofen,0.01,
82700,10687,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"DDT-o,p",0.01,
82701,10691,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Deltamethrin,0.01,
82702,10701,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Endosulfan sulphate,0.01,
82703,10725,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dimoxystrobin,0.01,
82704,10737,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dioxacarb,0.01,
82705,10738,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Famophos,0.01,
82706,10749,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenamiphos sulfoxide,0.01,
82707,10750,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Disulfoton sulfoxide,0.01,
82708,10762,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenchlorphos-oxone,0.01,
82709,10773,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Endosulfan-beta,0.01,
82710,10777,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenoxycarb,0.01,
82711,10783,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenpropathrin,0.01,
82712,10789,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenpyrazamine,0.01,
82713,10790,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluoxastrobin,0.01,
82714,10793,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenson,0.01,
82715,10794,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluquinconazole,0.01,
82716,10840,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,HCH-beta,0.01,
82717,10841,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Flufenacet,0.01,
82718,10860,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Isopropalin,0.01,
82719,10863,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Isoproturon,0.01,
82720,10867,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Hexaconazole,0.01,
82721,10868,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Isoxadifen ethyl,0.01,
82722,10869,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Hexaflumuron,0.01,
82723,10877,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Karanjin,0.01,
82724,10887,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Leptophos,0.01,
82725,10888,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Indoxacarb,0.01,
82726,10889,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Lindane (HCH-gamma),0.01,
82727,10899,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Malathion,0.01,
82728,10903,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Mandipropamide,0.01,
82729,10919,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Mepronil,0.01,
82730,10920,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Monolinuron,0.01,
82731,10923,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Mesosulfuron-methyl,0.01,
82732,10927,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Metalaxyl/Metalaxyl-M,0.01,
82733,10929,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Metamitron,0.01,
82734,10948,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Nuarimol,0.01,
82735,10957,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Oxadixyl,0.01,
82736,10970,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Paclobutrazol,0.01,
82737,10976,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Milbemectin-A3,0.01,
82738,10986,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Monalid,0.01,
82739,10996,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Penflufen,0.01,
82740,11003,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pentachlorobenzonitrile,0.01,
82741,11017,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Propanil,0.01,
82742,11019,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Propaphos,0.01,
82743,11021,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Propaquizafop,0.01,
82744,11027,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Propham,0.01,
82745,11028,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Phorate,0.01,
82746,11029,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Phorate oxone,0.01,
82747,11040,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Propyzamide,0.01,
82748,11041,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Proquinazid,0.01,
82749,11042,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Phosmet-Oxon,0.01,
82750,11050,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Prothiofos,0.01,
82751,11051,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Piperonyl butoxide,0.01,
82752,11069,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyrazophos,0.01,
82753,11070,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Spinetoram,0.01,
82754,11075,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Spiromesifen,0.01,
82755,11076,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyridalyl,0.01,
82756,11077,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Spirotetramat,0.01,
82757,11079,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -enol",0.01,
82758,11081,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyrifenox,0.01,
82759,11085,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyrimethanil,0.01,
82760,11088,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulfallat,0.01,
82761,11103,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Quizalofop ethyl,0.01,
82762,11140,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Trifenmorph,0.01,
82763,11153,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Thiobencarb,0.01,
82764,11176,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triasulfuron,0.01,
82765,11178,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triazophos,0.01,
82766,11179,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triazoxide,0.01,
82767,11263,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bifenthrin,0.01,
82768,11886,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyrethrins,0.01,
82769,11887,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Resmethrin,0.01,
82770,10639,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Diafenthiuron,0.01,
82771,11080,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyridate,0.01,
82772,10502,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"2,3,5,6-Tetrachloroaniline",0.01,
82773,10514,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Acetochlor,0.01,
82774,10520,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Acrinathrin,0.01,
82775,10521,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Benzalkonium chloride - C10,0.01,
82776,10528,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Aldrin,0.01,
82777,10538,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Benzovindiflupyr,0.01,
82778,10539,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Amisul bromine,0.01,
82779,10542,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Anilofos,0.01,
82780,10543,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bifenazat,0.01,
82781,10544,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Anthraquinone,0.01,
82782,10545,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bifenox,0.01,
82783,10552,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bitertanol,0.01,
82784,10553,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Azinphos-ethyl,0.01,
82785,10557,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Azoxystrobin,0.01,
82786,10559,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromacil,0.01,
82787,10560,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromadiolone,0.01,
82788,10564,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromfenvinphos,0.01,
82789,10569,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Bromophos-methyl,0.01,
82790,10580,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorfenapyr,0.01,
82791,10583,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Butafenacil,0.01,
82792,10584,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorfenson,0.01,
82793,10597,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chloroneb,0.01,
82794,10598,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorpropham,0.01,
82795,10599,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Captafol,0.01,
82796,10608,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorothalodimethyl,0.01,
82797,10610,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorothalonil,0.01,
82798,10617,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorotoluron,0.01,
82799,10625,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Chlorobenzide,0.01,
82800,10651,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dichlobenil,0.01,
82801,10652,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyanophos,0.01,
82802,10658,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyclaniliprole,0.01,
82803,10659,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dichlorvos,0.01,
82804,10666,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dicloran,0.01,
82805,10672,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyphenothrin,0.01,
82806,10673,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Didecyldimethylammonium chloride - C10,0.01,
82807,10675,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Didecyldimethylammonium chloride - C12,0.01,
82808,10676,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyprodinil,0.01,
82809,10677,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Cyprosulfamide,0.01,
82810,10681,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dieldrin,0.01,
82811,10684,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"DDE-o,p",0.01,
82812,10685,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Diethyltoluamide,0.01,
82813,10692,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Difenoxuron,0.01,
82814,10702,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dimefox,0.01,
82815,10713,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Ethiofencarb,0.01,
82816,10714,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Ethion,0.01,
82817,10716,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Ethiprol,0.01,
82818,10722,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Ethoprophos,0.01,
82819,10732,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Etridiazole,0.01,
82820,10736,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,FM-6-1,0.01,
82821,10745,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenamiphos,0.01,
82822,10755,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenbuconazole,0.01,
82823,10756,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Dodemorph,0.01,
82824,10782,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluopyram,0.01,
82825,10787,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenpropimorph,0.01,
82826,10788,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluotrimazole,0.01,
82827,10797,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Flurenol-methyl,0.01,
82828,10806,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fenthion sulfone,0.01,
82829,10814,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluxapyroxad,0.01,
82830,10815,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fipronil,0.01,
82831,10821,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Forchlorfenuron,0.01,
82832,10826,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Florasulam,0.01,
82833,10828,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fluazifop-P-butyl,0.01,
82834,10829,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fuberidazole,0.01,
82835,10838,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Flucythrinate,0.01,
82836,10839,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Fludioxonil,0.01,
82837,10852,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Isofenphos-ethyl,0.01,
82838,10853,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Haloxyfop-methyl,0.01,
82839,10862,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Heptenophos,0.01,
82840,10864,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Hexachlorobenzene,0.01,
82841,10902,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Iprovalicarb,0.01,
82842,10909,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Isocarbophos,0.01,
82843,10930,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Neburon,0.01,
82844,10932,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Nitenpyram,0.01,
82845,10936,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Nitrapyrin,0.01,
82846,10942,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Non-chlorine,0.01,
82847,10943,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Methiocarb,0.01,
82848,10944,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Norflurazon,0.01,
82849,10949,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Methomyl,0.01,
82850,10952,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Ofurace,0.01,
82851,10953,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Methothrin,0.01,
82852,10989,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pirimicarb,0.01,
82853,10995,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Plifenat,0.01,
82854,11001,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pentachlorobenzene,0.01,
82855,11011,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Promecarb,0.01,
82856,11012,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Perthan,0.01,
82857,11018,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Phenmedipham,0.01,
82858,11031,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Phorate oxon sulfone,0.01,
82859,11064,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Silthiofam,0.01,
82860,11071,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Spinosad,0.01,
82861,11072,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Pyridaben,0.01,
82862,11092,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Sulfosulfuron,0.01,
82863,11100,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,TEPP,0.01,
82864,11109,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Rimsulfuron,0.01,
82865,11110,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tebutam,0.01,
82866,11125,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Terbufos,0.01,
82867,11129,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"Trichlorobenzene, 1,2,4-",0.01,
82868,11131,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,"Trichlorobenzene, 1,3,5",0.01,
82869,11132,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tetrachlorvinphos,0.01,
82870,11141,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tetrasul,0.01,
82871,11142,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Trifloxystrobin,0.01,
82872,11143,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Thenyl chlorine,0.01,
82873,11154,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Trimethacarb,0.01,
82874,11155,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Thiodicarb,0.01,
82875,11156,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Triticonazole,0.01,
82876,11158,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tritosulfuron,0.01,
82877,11159,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Thiometon,0.01,
82878,11162,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Valifenalate,0.01,
82879,11163,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Vamidothion,0.01,
82880,11167,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Zoxamide,0.01,
82881,11180,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tribenuron-methyl,0.01,
82882,11326,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Tau-fluvalinate,0.01,
82883,11343,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,mg/kg,Hexythiazox,0.01,
82884,5398,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Echimidine N-oxide,10,
82885,5399,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Heliosupine N-oxide,10,
82886,5400,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Echimidine/Heliosupine, total",10,
82887,5401,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Echinatin N-oxide,10,
82888,5402,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Europine,10,
82889,5403,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Europin-N-oxide,10,
82890,5404,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Heliotrin,10,
82891,5405,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Heliotrin-N-oxide,10,
82892,5406,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Integerrimin-N-oxide/ Senecionin-N-oxide, sum",10,
82893,5407,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Intermedine,10,
82894,5408,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Intermedin-N-oxide/Indicin-N-oxide, sum",10,
82895,5409,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Lasiocarpine,10,
82896,5410,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Lasiocarpine N-oxide,10,
82897,5411,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Lycopsamine/indicator, total",10,
82898,5412,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Lycopsamine N-oxide,10,
82899,5413,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Retrorsine/Usaramine, total",10,
82900,5415,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,"Rinderine/Echinatine, total",10,
82901,5416,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Rinderin N-oxide,10,
82902,5417,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Senecionine,10,
82903,5418,1205,,0,,,,,,,1,,0,,1765133244,1765133244,,µg/kg,Seneciphyllin,10,
